产线编号,批次号,产品名称,单据装箱数,单据扫码数,箱码成功数,箱码失败数,瓶码扫描数,分箱数,漏读箱码数,瓶码识读率,箱码识读率,生产状态
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2327,30050,2327,181,30050,2508,0,99.8471557682084%,92.7830940988836%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2328,30074,2328,182,30074,2510,0,99.8472775564409%,92.7490039840637%,生产中
02,1704143,精品纯生,2329,30098,2329,183,30098,2512,0,99.8473991507431%,92.7149681528662%,生产中
02,1704143,精品纯生,2329,30098,2329,183,30098,2512,0,99.8473991507431%,92.7149681528662%,生产中
02,1704143,精品纯生,2331,30122,2331,183,30122,2514,0,99.8475205515778%,92.7207637231504%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2332,30134,2332,183,30134,2515,0,99.8475811795891%,92.7236580516899%,生产中
02,1704143,精品纯生,2334,30158,2334,183,30158,2517,0,99.8477022910873%,92.7294398092968%,生产中
02,1704143,精品纯生,2343,30278,2343,184,30278,2527,0,99.8483049729587%,92.7186387020182%,生产中
02,1704143,精品纯生,2365,30553,2365,185,30553,2550,0,99.8464052287582%,92.7450980392157%,生产中
02,1704143,精品纯生,2380,30853,2380,195,30853,2575,0,99.8478964401294%,92.4271844660194%,生产中
02,1704143,精品纯生,2397,31126,2397,200,31126,2597,0,99.8491849570017%,92.2988063149788%,生产中
02,1704143,精品纯生,2399,31153,2399,201,31153,2600,0,99.849358974359%,92.2692307692308%,生产中
02,1704143,精品纯生,2401,31189,2401,202,31189,2603,0,99.8495325906006%,92.2397233960814%,生产中
02,1704143,精品纯生,2401,31189,2401,202,31189,2603,0,99.8495325906006%,92.2397233960814%,生产中
02,1704143,精品纯生,2401,31189,2401,202,31189,2603,0,99.8495325906006%,92.2397233960814%,生产结束
