产线编号,批次号,产品名称,单据装箱数,单据扫码数,箱码成功数,箱码失败数,瓶码扫描数,分箱数,漏读箱码数,瓶码识读率,箱码识读率,生产状态
02,1704132,普通纯生600瓶,19167,231412,3694,248,47142,3942,0,99.6575342465753%,93.7087772704211%,生产中
02,1704132,普通纯生600瓶,19192,231711,3719,248,47441,3967,0,99.6575917990085%,93.7484245021427%,生产中
02,1704132,普通纯生600瓶,19218,232024,3745,248,47754,3993,0,99.6556473829201%,93.7891309792136%,生产中
02,1704132,普通纯生600瓶,19244,232345,3771,249,48075,4020,0,99.657960199005%,93.8059701492537%,生产中
02,1704132,普通纯生600瓶,19262,232584,3789,251,48314,4040,0,99.6575907590759%,93.7871287128713%,生产中
02,1704132,普通纯生600瓶,19281,232881,3808,257,48611,4065,0,99.6535465354654%,93.6777367773678%,生产中
02,1704132,普通纯生600瓶,19292,233049,3819,260,48779,4079,0,99.6547356378197%,93.6258886982103%,生产中
02,1704132,普通纯生600瓶,19292,233049,3819,260,48779,4079,0,99.6547356378197%,93.6258886982103%,生产中
02,1704132,普通纯生600瓶,19292,233049,3819,260,48779,4079,0,99.6547356378197%,93.6258886982103%,生产中
02,1704132,普通纯生600瓶,19292,233049,3819,260,48779,4079,0,99.6547356378197%,93.6258886982103%,生产中
02,1704132,普通纯生600瓶,19292,233049,3819,260,48779,4079,0,99.6547356378197%,93.6258886982103%,生产中
02,1704132,普通纯生600瓶,19316,233362,3843,262,49092,4105,0,99.652862362972%,93.6175395858709%,生产中
02,1704132,普通纯生600瓶,19338,233673,3865,266,49403,4131,0,99.6530299362543%,93.5608811425805%,生产中
02,1704132,普通纯生600瓶,19361,234010,3888,271,49740,4159,0,99.6513584996393%,93.4840105794662%,生产中
02,1704132,普通纯生600瓶,19385,234324,3912,273,50054,4185,0,99.6515332536838%,93.4767025089606%,生产中
02,1704132,普通纯生600瓶,19410,234650,3937,276,50380,4213,0,99.6518711923412%,93.4488488013292%,生产中
02,1704132,普通纯生600瓶,19410,234650,3937,276,50380,4213,0,99.6518711923412%,93.4488488013292%,生产中
02,1704132,普通纯生600瓶,19410,234650,3937,276,50380,4213,0,99.6518711923412%,93.4488488013292%,生产中
02,1704132,普通纯生600瓶,19415,234722,3943,276,50452,4218,0,99.6522838628102%,93.4566145092461%,生产中
02,1704132,普通纯生600瓶,19433,235056,3960,287,50786,4247,0,99.650733851346%,93.2422886743584%,生产中
02,1704132,普通纯生600瓶,19453,235368,3980,293,51098,4273,0,99.6528590373664%,93.142990872923%,生产中
02,1704132,普通纯生600瓶,19481,235704,4008,293,51434,4301,0,99.6551189645819%,93.1876307835387%,生产中
02,1704132,普通纯生600瓶,19499,235919,4026,293,51649,4319,0,99.6546268426333%,93.2160222273674%,生产中
02,1704132,普通纯生600瓶,19522,236194,4049,293,51924,4342,0,99.6545370796868%,93.2519576232151%,生产中
02,1704132,普通纯生600瓶,19550,236532,4077,293,52262,4370,0,99.6548436308162%,93.2951945080091%,生产中
02,1704132,普通纯生600瓶,19578,236868,4105,293,52598,4398,0,99.6570410792785%,93.3378808549341%,生产中
02,1704132,普通纯生600瓶,19584,236940,4111,293,52670,4404,0,99.6556161065698%,93.346957311535%,生产中
02,1704132,普通纯生600瓶,19609,237235,4136,293,52965,4429,0,99.6556784827275%,93.3845111763378%,生产中
02,1704132,普通纯生600瓶,19629,237474,4156,293,53204,4449,0,99.6553532629055%,93.4142503933468%,生产中
02,1704132,普通纯生600瓶,19629,237477,4156,293,53207,4449,0,99.6553532629055%,93.4142503933468%,生产中
02,1704132,普通纯生600瓶,19646,237678,4173,293,53408,4466,0,99.6566651739066%,93.4393193013883%,生产中
02,1704132,普通纯生600瓶,19646,237678,4173,293,53408,4466,0,99.6566651739066%,93.4393193013883%,生产中
02,1704132,普通纯生600瓶,19659,237842,4186,293,53572,4479,0,99.6558011460892%,93.4583612413485%,生产中
02,1704132,普通纯生600瓶,19686,238168,4213,293,53898,4506,0,99.6560142032845%,93.4975588104749%,生产中
02,1704132,普通纯生600瓶,19686,238168,4213,293,53898,4506,0,99.6560142032845%,93.4975588104749%,生产中
02,1704132,普通纯生600瓶,19686,238168,4213,293,53898,4506,0,99.6560142032845%,93.4975588104749%,生产中
02,1704132,普通纯生600瓶,19686,238168,4213,293,53898,4506,0,99.6560142032845%,93.4975588104749%,生产中
02,1704132,普通纯生600瓶,19692,238228,4219,293,53958,4512,0,99.6564716312057%,93.5062056737589%,生产中
02,1704132,普通纯生600瓶,19712,238466,4239,293,54196,4532,0,99.6543100912033%,93.5348631950574%,生产中
02,1704132,普通纯生600瓶,19731,238706,4258,293,54436,4551,0,99.6557533142899%,93.5618545374643%,生产中
02,1704132,普通纯生600瓶,19743,238837,4270,293,54567,4563,0,99.65483234714%,93.5787858864782%,生产中
02,1704132,普通纯生600瓶,19768,239135,4295,293,54865,4588,0,99.6530804998547%,93.613775065388%,生产中
02,1704132,普通纯生600瓶,19794,239447,4321,293,55177,4614,0,99.6550353995087%,93.6497615951452%,生产中
02,1704132,普通纯生600瓶,19822,239783,4349,293,55513,4642,0,99.6571161855522%,93.6880654890134%,生产中
02,1704132,普通纯生600瓶,19850,240117,4377,293,55847,4670,0,99.6556031406138%,93.7259100642398%,生产中
02,1704132,普通纯生600瓶,19875,240418,4402,293,56148,4695,0,99.653887113951%,93.7593184238552%,生产中
02,1704132,普通纯生600瓶,19901,240730,4428,293,56460,4721,0,99.655793264139%,93.7936877780131%,生产中
02,1704132,普通纯生600瓶,19924,241068,4451,298,56798,4749,0,99.6560679441286%,93.7249947357338%,生产中
02,1704132,普通纯生600瓶,19931,241170,4458,299,56900,4757,0,99.6566463457361%,93.7145259617406%,生产中
02,1704132,普通纯生600瓶,19951,241450,4478,303,57180,4781,0,99.6548839154988%,93.6624137209789%,生产中
02,1704132,普通纯生600瓶,19970,241764,4497,310,57494,4807,0,99.6550169891131%,93.551071354275%,生产中
02,1704132,普通纯生600瓶,19992,242099,4519,316,57829,4835,0,99.6552912788694%,93.464322647363%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,19995,242126,4522,316,57856,4838,0,99.6555050296266%,93.4683753617197%,生产中
02,1704132,普通纯生600瓶,20003,242222,4530,316,57952,4846,0,99.6560737377906%,93.4791580685101%,生产中
02,1704132,普通纯生600瓶,20027,242559,4554,320,58289,4874,0,99.6546300095746%,93.4345506770619%,生产中
02,1704132,普通纯生600瓶,20050,242871,4577,323,58601,4900,0,99.6547619047619%,93.4081632653061%,生产中
02,1704132,普通纯生600瓶,20073,243208,4600,328,58938,4928,0,99.6550324675325%,93.3441558441558%,生产中
02,1704132,普通纯生600瓶,20074,243214,4601,328,58944,4929,0,99.655102454859%,93.3455061878677%,生产中
02,1704132,普通纯生600瓶,20075,243226,4602,328,58956,4930,0,99.6551724137931%,93.3468559837728%,生产中
02,1704132,普通纯生600瓶,20075,243226,4602,328,58956,4930,0,99.6551724137931%,93.3468559837728%,生产中
02,1704132,普通纯生600瓶,20098,243525,4625,329,59255,4954,0,99.6551608128112%,93.3589018974566%,生产中
02,1704132,普通纯生600瓶,20120,243825,4648,332,59555,4979,0,99.6568922809132%,93.3319943763808%,生产中
02,1704132,普通纯生600瓶,20145,244161,4672,336,59891,5008,0,99.6588791267306%,93.2907348242811%,生产中
02,1704132,普通纯生600瓶,20166,244460,4693,340,60190,5033,0,99.6589178091264%,93.2445857341546%,生产中
02,1704132,普通纯生600瓶,20192,244794,4719,342,60524,5061,0,99.6575116907067%,93.2424422050978%,生产中
02,1704132,普通纯生600瓶,20218,245104,4745,342,60834,5087,0,99.6559858462748%,93.2769805386279%,生产中
02,1704132,普通纯生600瓶,20243,245404,4770,342,61134,5112,0,99.6576682316119%,93.3098591549296%,生产中
02,1704132,普通纯生600瓶,20243,245404,4770,342,61134,5112,0,99.6576682316119%,93.3098591549296%,生产中
02,1704132,普通纯生600瓶,20243,245404,4770,342,61134,5112,0,99.6576682316119%,93.3098591549296%,生产中
02,1704132,普通纯生600瓶,20243,245404,4770,342,61134,5112,0,99.6576682316119%,93.3098591549296%,生产中
02,1704132,普通纯生600瓶,20266,245680,4793,342,61410,5135,0,99.6592015579357%,93.3398247322298%,生产中
02,1704132,普通纯生600瓶,20292,245992,4819,342,61722,5161,0,99.6560744041852%,93.3733772524704%,生产中
02,1704132,普通纯生600瓶,20320,246328,4847,342,62058,5189,0,99.6579302370399%,93.4091347080362%,生产中
02,1704132,普通纯生600瓶,20340,246565,4867,342,62295,5209,0,99.6592436168171%,93.4344403916299%,生产中
02,1704132,普通纯生600瓶,20341,246580,4868,342,62310,5210,0,99.6593090211132%,93.4357005758157%,生产中
02,1704132,普通纯生600瓶,20351,246697,4878,342,62427,5220,0,99.6599616858238%,93.448275862069%,生产中
02,1704132,普通纯生600瓶,20376,246997,4903,342,62727,5245,0,99.6615824594852%,93.4795042897998%,生产中
02,1704132,普通纯生600瓶,20404,247332,4931,342,63062,5273,0,99.6617991023453%,93.5141285795562%,生产中
02,1704132,普通纯生600瓶,20432,247671,4959,342,63401,5301,0,99.663585487015%,93.5483870967742%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20442,247788,4969,342,63518,5311,0,99.6642189167137%,93.5605347392205%,生产中
02,1704132,普通纯生600瓶,20456,247956,4983,342,63686,5325,0,99.6651017214398%,93.5774647887324%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产中
02,1704132,普通纯生600瓶,20460,248003,4987,342,63733,5329,0,99.6637893288297%,93.5822856070557%,生产结束
