产线编号,批次号,产品名称,单据装箱数,单据扫码数,箱码成功数,箱码失败数,瓶码扫描数,分箱数,漏读箱码数,瓶码识读率,箱码识读率,生产状态
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1751,21045,1751,5,21045,1756,0,99.871867881549%,99.7152619589977%,生产中
01,1704143,精品纯生,1768,21249,1768,5,21249,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1768,21258,1768,5,21258,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1768,21258,1768,5,21258,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1768,21258,1768,5,21258,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1768,21258,1768,5,21258,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1768,21258,1768,5,21258,1773,0,99.8730964467005%,99.7179921037789%,生产中
01,1704143,精品纯生,1769,21261,1769,5,21261,1774,0,99.8731679819617%,99.7181510710259%,生产中
01,1704143,精品纯生,1787,21487,1787,5,21487,1792,0,99.8744419642857%,99.7209821428571%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1803,21669,1803,5,21669,1808,0,99.8755530973451%,99.7234513274336%,生产中
01,1704143,精品纯生,1807,21729,1807,5,21729,1812,0,99.8758278145695%,99.7240618101545%,生产中
01,1704143,精品纯生,1830,21991,1830,5,21991,1835,0,99.8683015440509%,99.7275204359673%,生产中
01,1704143,精品纯生,1853,22267,1853,5,22267,1858,0,99.8699318263366%,99.7308934337998%,生产中
01,1704143,精品纯生,1870,22480,1870,5,22480,1875,0,99.8711111111111%,99.7333333333333%,生产中
01,1704143,精品纯生,1894,22758,1894,5,22758,1899,0,99.8683517640864%,99.7367035281727%,生产中
01,1704143,精品纯生,1919,23069,1919,5,23069,1924,0,99.8657311157311%,99.7401247401247%,生产中
01,1704143,精品纯生,1945,23368,1945,5,23368,1950,0,99.8632478632479%,99.7435897435898%,生产中
01,1704143,精品纯生,1964,23598,1964,5,23598,1969,0,99.8603351955307%,99.7460639918741%,生产中
01,1704143,精品纯生,1989,23906,1989,5,23906,1994,0,99.8579070544968%,99.7492477432297%,生产中
01,1704143,精品纯生,2015,24205,2015,5,24205,2020,0,99.8556105610561%,99.7524752475248%,生产中
01,1704143,精品纯生,2039,24491,2039,5,24491,2044,0,99.849151989563%,99.7553816046967%,生产中
01,1704143,精品纯生,2046,24575,2046,5,24575,2051,0,99.849666829189%,99.756216479766%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产中
01,1704143,精品纯生,2052,24647,2052,5,24647,2057,0,99.8501053313888%,99.7569275644142%,生产结束
